episode_number,season,title,subtitle,description,author,publication_date,duration_minutes,audio_url,audio_file_size,audio_type,episode_url,keywords,guid
92,1,Ariela Wagner - Protecting Construction Lien & Bond Claim Rights for Subcontractors and Supplier,"Ariela Wagner is the president and founder of SunRay Construction Solutions. She has over 14 years of construction industry experience. With the mission to be the best and easiest construction document service in the USA, SunRay secures the lien...","Ariela Wagner is the president and founder of SunRay Construction Solutions. She has over 14 years of construction industry experience. With the mission to be the best and easiest construction document service in the USA, SunRay secures the lien rights of general contractors, subcontractors and suppliers nationally and helps them get paid. For a nominal fee SunRay ensures that each required Preliminary Notice, Lien and Claim on Bond is carefully, thoroughly and timely executed as per the rules/laws of that state. Many small businesses are left with very little recourse once they run into a problem with a not so great contractor so they provided the solution by maintaining state-of-the-art Preliminary Notice/Notice to Owner system that ensures requests are sent on time, securing lien rights for subcontractors and suppliers throughout the country. In this episode, Ariela and I discuss how small companies can stay protected during these difficult times when money is a scarce resource. I can tell you from someone who personally went through multiple instances of having to fight to get paid, this solution made a ton of sense to me. Her and I dig into her journey and back story of business hazing, litigation and climbing her way back to the top. Before we started recording Ariela assured me that nothing was off the table that was the green light I needed to ask away. Listen to my interesting conversation with our next giant, Ariela Wagner.",Eric Coffie,2021-05-25,69,https://traffic.libsyn.com/secure/govcongiants/EP92_-_FULL_Audio.mp3?dest-id=1224122,77479104,audio/mpeg,https://govcongiants.libsyn.com/092-ariela-wagner-protecting-construction-lien-bond-claim-rights-for-subcontractors-and-supplier,"service,business,company,GovCon,womenowned,govcongiants,ericcoffie,arielawagner",66e9e070-1d52-44e9-b953-5771b67ebfaa
91,1,"Roberta Moore - Learning from the reality of failures, challenges, & difficult moments that shaped her character","Today’s show is part 2 of a two part series with Roberta Moore. She had so many stories to share that we could not get the all into one single episode. For those of you who do not know, Ms. Moore began her career as a DoD civil servant for 10...","Today’s show is part 2 of a two part series with Roberta Moore. She had so many stories to share that we could not get the all into one single episode. For those of you who do not know, Ms. Moore began her career as a DoD civil servant for 10 years before opening her business, Amoorer Inc. embarked on her government contracting journey, providing healthcare staffing services back in 2002. She graduated from the 8a program in 2014 but prior to that was part of a group of business owners who all spun out of the same company. Presently that group have all started federal government contracting businesses. The reason why I decided to bring Roberta back on the show was because she did not get into the details of some of her failure stories. I wanted her to fully explain some of the difficult moments during her journey. So in this interview we dive right into some of the challenging times stories that seams like its from out of a book. More soap opera and drama, but very real because it involves the harsh reality that one can face when hiring friends and not the best candidate. We are all growing our companies, and for that reason can learn life lessons from a variety of stories. This interview I believe will help someone make more sound decisions when growing out their team. I hope that you enjoy this episode with our next Giant, Ms. Roberta Moore.",Eric Coffie,2021-05-18,51,https://traffic.libsyn.com/secure/govcongiants/EP91_-_Full_Episode_.mp3?dest-id=1224122,44224824,audio/mpeg,https://govcongiants.libsyn.com/091-roberta-moore-learning-from-the-reality-of-failures-challenges-difficult-moments-that-shaped-her-character,"service,business,company,GovCon,womenowned,govcongiants,ericcoffie,robertamoore",68f64291-d5f7-47de-96b4-c1e21af06d8a
90,1,"Mike Melo - Serving people in the arena and highlighting values of leadership, integrity and hard work","Mike Melo president and CEO of ITA International started his company with his wife. Interestingly, it was Melo's father who inspired the name of his company, ITA. It is derived from a passage in a 1910 speech by Teddy Roosevelt referred to as ""The Man...","Mike Melo president and CEO of ITA International started his company with his wife. Interestingly, it was Melo's father who inspired the name of his company, ITA. It is derived from a passage in a 1910 speech by Teddy Roosevelt referred to as ""The Man in the Arena"" in which Roosevelt praises those who work hard and demonstrate values of leadership, integrity, and hard work rather than simply sitting on the sidelines. ITA International LLC works toward a secure, stable and sustainable world. Their mission is to improve the lives of all people, especially their customers. They operate in over 20 locations worldwide. Founded in 2005, Mike and his wife’s company is a provider of integrated service in the areas of Operational Support, Marine Engineering, Cyber Operations and Data Analytics for those serving “In The Arena” in support of the US Government, Commercial Customers and Non-Government Organizations operating globally. In today’s episode, we discussed how Mike’s view on federal contracting shifted since first starting out, we discussed his recent acquisition and the methodology used to determine the good versus bad purchase in the business, the future of ITA and where the company is headed. We also dived into the beginning phases of growth, cash flow and contacts.",Eric Coffie,2021-05-11,68,https://traffic.libsyn.com/secure/govcongiants/EP90_-_Mike_Melo_FULL_Audio.mp3?dest-id=1224122,54932112,audio/mpeg,https://govcongiants.libsyn.com/090-mike-melo-serving-people-in-the-arena-and-highlighting-values-of-leadership-integrity-and-hard-work,"service,space,business,defense,company,GovCon,govcongiants,ericcoffie,mikemelo",77a9c92a-4c10-41ce-83c6-2ffb3ed07c0e
89,1,Roberta Moore - How pure determination and a chance event lead to a whirlwind of character building experience,"Roberta Moore founded AMOORER, Incorporated 19 years ago in 2002 as a recently divorced, single parent of three boys. Amoorer Incorporated is an 8(a) graduate, HUBZone Certified, Woman-Owned Healthcare staffing small business. She holds a Bachelor of...","Roberta Moore founded AMOORER, Incorporated 19 years ago in 2002 as a recently divorced, single parent of three boys. Amoorer Incorporated is an 8(a) graduate, HUBZone Certified, Woman-Owned Healthcare staffing small business. She holds a Bachelor of Arts degree in Business Administration from Strayer University and a Masters of Business Administration (MBA) from the University of Maryland University College. Roberta began her career as a DoD civil servant for 10 years before opening her business, Amoorer Inc in 2002 and embarking on her government contracting journey. A journey that would take her through many whirlwind experiences, some adventure and many character building. In this episode we discuss how a chance event led to her successfully winning her first contract which was OCONUS and met her 2nd mentor. A woman who gave Ms. Moore a back office which then allowed her business to really take off and begin to thrive. Ms. Moore has a reputation as a creative problem solver and effective manager capable of making a significant contribution to the corporate bottom-line. Ms. Moore Is a 2019 graduate of the Veterans Affairs Vetbizladies genesis cohort. In 2016 she graduated from the United States Small Business Administration’s (SBA) Emerging Leaders, accelerated streetwise MBAprogram. She has in-depth skills in the development of operational and strategic business planning as well as operations and marketing experience relating to all aspects of business development. Ms. Moore won several multi-million dollar healthcare staffing contracts with the federal government and private industry. She is responsible for setting revenue targets and managing P&L for divisions. She has extensive management experience in developing and defending budgets in support of government programs. Ms. Moore has detailed experience in financial and business planning and developing policies and procedures appropriate for management of government and private industry programs. Ms. Moore’s philosophy is “Commitment, Integrity, Personalized Service and Value for your money.",Eric Coffie,2021-05-06,69,https://traffic.libsyn.com/secure/govcongiants/Roberta_Moore_FULL_Audio.mp3?dest-id=1224122,53965982,audio/mpeg,https://govcongiants.libsyn.com/089-roberta-moore-how-pure-determination-and-a-chance-event-lead-to-a-whirlwind-of-character-building-experience,"service,business,company,GovCon,womenowned,govcongiants,ericcoffie,robertamoore",dd194fec-3ba3-4e08-a61f-9aa84689d2d7
88,1,"Matthew Schoonover - Representing small firms, understanding joint ventures, and discussing the new Mentor Protege program.",With more than $247M dollars thrown at training and education of small businesses and little thrown into marketing we try and help showcase the ups and down of the business of govcon. Each week we bring on a speaker who has been involved in either...,"With more than $247M dollars thrown at training and education of small businesses and little thrown into marketing we try and help showcase the ups and down of the business of govcon. Each week we bring on a speaker who has been involved in either growth as a small business, supporting small and medium size businesses or creates opportunities for either of the two categories In this episode, we bring you a 2-time guest, Matthew Schoonover, Principle of the law firm Schoonover and Moriarty. Matt has been supporting small businesses for more than a decade speaking, authoring legal news on the subject. On our first interview, episode 006 Back in 2019 we discussed Joint Ventures and Mentor Protege. Matt has a wide experience representing individual and corporate clients in a range of litigation matters, including commercial litigation, insurance-defense actions, and intellectual property litigation. He practiced in pretrial litigation, and have experience preparing and responding to pleadings; conducting informal fact investigations and formal discovery, including taking and defending party and non-party depositions; motion practice; and advocating for clients at hearings and in mediation. With that, we talked about expanding on the concept of joint ventures and the new Mentor Protege program. New rule and policy changes from the SBA and how it impacts small firms. Listen to this valuable interview as this is a free knowledge lesson into how a small medium size business can really grow leveraging the current 2021 SBA programs. So, take notes and you will definitely pick up very important knowledge from this week’s guest.",Eric Coffie,2021-04-27,67,https://traffic.libsyn.com/secure/govcongiants/EP88_-_Final_Audio.mp3?dest-id=1224122,54611201,audio/mpeg,https://govcongiants.libsyn.com/088-matthew-schoonover-representing-small-firms-understanding-joint-ventures-and-discussing-the-new-mentor-protege-program,"service,business,company,GovCon,lawfirm,govcongiants,ericcoffie,matthewschoonover",6d4e934b-5fad-4a7a-a167-59f16c4b62bc
87,1,"Emily Harman - Diving deep into emotions, mindset, and positive intelligence as a government contractor and entrepreneur","Today’s interview, we talk about something very different. Emily Harman, has 38 years of service to the country as both a Naval Officer and civilian federal employee. Working hard and ultimately, retiring as a member of the Senior Executive Service...","Today’s interview, we talk about something very different. Emily Harman, has 38 years of service to the country as both a Naval Officer and civilian federal employee. Working hard and ultimately, retiring as a member of the Senior Executive Service in May 2019, the equivalent of a two star Admiral. In her retirement, Emily did the inner work and learned a very valuable tool: listening to the guidance of her inner voice and her authentic self, to create a roadmap for an authentic and fulfilling life. In this episode, we talked about several things about mindset, finding your niche, discovering what you really want and the importance of positive intelligence. Many of us are interested in only hearing the tactics and the technicalities in government contracting but it is really the mindset that we must first master before we can truly realize our authentic self and eventually pave our way into the ocean of opportunity that the government contracting has to offer.",Eric Coffie,2021-04-13,78,https://traffic.libsyn.com/secure/govcongiants/87_-_Emily_Harman_SUPER_FINAL_Audio.mp3?dest-id=1224122,61757052,audio/mpeg,https://govcongiants.libsyn.com/087-emily-harman-diving-deep-into-emotions-mindset-and-positive-intelligence-as-a-government-contractor-and-entrepreneur,"service,business,veteran,company,mindset,GovCon,govcongiants,ericcoffie,emilyharman",ced9fba4-ebd1-49d6-a89b-813c41f94f2b
86,1,Helleni Moon - New entrepreneur breaking in the federal arena through agile and streamlined data management support services,"Helleni (Donovan) Moon , CEO of EIDOS Technologies from Manassa, founded the company in 2015. Just a couple years later, EIDOS was nominated for the 2021 Prince William Chamber business award. She has over 20+ years of successful service delivery for...","Helleni (Donovan) Moon , CEO of EIDOS Technologies from Manassa, founded the company in 2015. Just a couple years later, EIDOS was nominated for the 2021 Prince William Chamber business award. She has over 20+ years of successful service delivery for both federal and civilian agencies and has contributed to their mission-critical government programs. Helleni provides strategic direction on corporate growth strategies, company culture, workforce and recruiting initiatives to capture top talent which is at the core for providing great customer support, quality service, and impactful changes. She firmly believes that organizations must invest in mature business practices and top talent to ensure we deliver with pique performance. The company is also certified in ISO 9001:2015 for Quality Management Systems and ISO 20000-1:2018 for Technology Services. These two disciplines are at the forefront of their company culture. In this episode, Helleni and I discuss what it takes to grow a small business in the IT sector. What was hard now that still remains difficult today, how to prepare for the pressures ofbusiness, challenges, her past experience working for GD, Lockheed and much more in this conversation.",Eric Coffie,2021-03-30,64,https://traffic.libsyn.com/secure/govcongiants/EP86_Helleni_Moon_-_Full_Audio.mp3?dest-id=1224122,53705703,audio/mpeg,https://govcongiants.libsyn.com/086-helleni-moon-new-entrepreneur-breaking-in-the-federal-arena-through-agile-and-streamlined-data-management-support-services,"service,business,veteran,company,GovCon,informationtechnology,govcongiants,ericcoffie,hellenimoon",92c7439d-dd9f-4d00-b92a-b10737cc7e99
85,1,"Wade Watts: Uniting the Defense, the academia, and entrepreneurial innovators in solving national security problems","Wade Watts serves as the inaugural National Security Innovation Network (NSIN) University Program Director (UPD) at the University of Nebraska at Omaha (UNO). In this role, Wade is responsible for building collaboration between academia, the...","Wade Watts serves as the inaugural National Security Innovation Network (NSIN) University Program Director (UPD) at the University of Nebraska at Omaha (UNO). In this role, Wade is responsible for building collaboration between academia, the venture/business community, and the DoD by expanding defense innovation. To this position, Wade brings significant entrepreneur and academic experiences as the former founder, CEO, and COO of two startup companies, and an award-winning executive with more than 15 years of experience in management consulting positions at Booz Allen Hamilton and other firms. He served as CEO of his management consulting firm by establishing marketing campaigns and Internet presence for businesses through process engineering and strategic planning to maximize profits and customer satisfaction. He also worked as Chief Operating Officer of an Internet-based international business magazine that set up business opportunities and ventures between U.S. firms and businesses in Taiwan and managed offices in both locations. In his capacity with Booz Allen Hamilton, Wade was key to the international firm winning a $1 billion government contract, the largest in its history at that time. As the company's transition planning expert, he developed and authored a firm-wide Transition Strategic Plan, which standardized new procedures and implementation plans to move and integrate new business from incumbent companies/contractors to the firm's new contracts and business. Wade has a Bachelor of Science in Computer Science from Rensselaer Polytechnic Institute, a Master of Public Administration from Troy University, and a Master of Airpower Art and Science from the Air Force’s premiere strategy school, the School of Advanced Air and Space Studies. Additionally, he has Project Manager Professional (PMP) and Lean Six Sigma Yellow Belt certifications. In the academic world, Wade developed and taught graduate courses in Business Consulting and Project Management as Adjunct Faculty at Creighton University and served as a Capstone course mentor for the Master of Business Administration (MBA) program at Midland University in Omaha, Nebraska. His other leadership experience includes time in a senior Program Management capacity for Omaha-based Fiserv. He also worked as a Cybersecurity Initiative Program Manager for a financial services firm in Lincoln, NE, where he formed, led, and managed a Program Management Office. Wade is a veteran of the Air Force, having served in various aviation and staff positions throughout the globe, including assignments to United States Strategic Command and the 55th Wing at Offutt Air Force Base in Nebraska.",Eric Coffie,2021-03-16,62,https://traffic.libsyn.com/secure/govcongiants/085_Wade_Watts_FULL_Audio.mp3?dest-id=1224122,75721036,audio/mpeg,https://govcongiants.libsyn.com/085-wade-watts,"veteran,community,defense,GovCon,programmanagement,nationalsecurity,govcongiants,ericcoffie,wadewatts",80cd00f4-6e5b-4dac-a5a0-008cb8c9ffa9
84,1,"Aliahu ""Alli"" Bey - How A Multi-million dollar government contract opened opportunities into the Cybersecurity and Compliance space",Aliahu “Alli” Bey started his government contracting journey in 2015 after he was awarded a multi-million-dollar U.S. Air Force tactical weapons support contract. One portion of the contract provided cybersecurity on ruggedized deployable laptops....,"Aliahu “Alli” Bey started his government contracting journey in 2015 after he was awarded a multi-million-dollar U.S. Air Force tactical weapons support contract. One portion of the contract provided cybersecurity on ruggedized deployable laptops. Mr. Alli Bey reached out to a former business colleague, Adam Austin, owner of a cyber company in Pennsylvania. Mr. Austin’s experience and involvement was a no-brainer and he was promptly brought on as a partner that led to developing Totem’s Cybersecurity Planning Tool, a revolutionary organizational software that meshes perfectly with cybersecurity and compliance requirements for our existing DoD contracts. Mr. Alli Bey, CEO of Haight Bey & Associates took expertise in supporting meteorological stations into a business. The veteran owned company specializes in industrial, commercial, and government systems sustainment and cybersecurity engineering solutions. Mr. Alli believes that proper cybersecurity and compliance are much more than pretty packaging and eye-catching graphics. As they have been awarded and currently execute government contracts, they help others customize a plan to get their company up to speed. Their company also provides cybersecurity consulting and training services to help others get compliant and secure through a very competitive cost.",Eric Coffie,2021-03-09,70,https://traffic.libsyn.com/secure/govcongiants/84_Alli_Bey_Full_Audio.mp3?dest-id=1224122,62641272,audio/mpeg,https://govcongiants.libsyn.com/084-aliahu-alli-bey-how-a-multi-million-dollar-government-contract-opened-opportunities-into-the-cybersecurity-and-compliance-space,"Compliance,engineering,totem,cybersecurity,GovCon,govcongiants,ericcoffie,aliahubey,cybersecurityplanning",ac091259-17ea-49fa-b519-d3ef89f26a13
83,1,Anthony Closson - How A USAF veteran built a massive contracting company from the ground up,Anthony Closson is a USAF Veteran and the Founder and CEO of Colossal Contracting- an SDVOSB Value-Added Reseller and IT Solutions Provider that has broken away from the pack bringing them to the forefront of the Defense and Civilian Industries...,"Anthony Closson is a USAF Veteran and the Founder and CEO of Colossal Contracting- an SDVOSB Value-Added Reseller and IT Solutions Provider that has broken away from the pack bringing them to the forefront of the Defense and Civilian Industries by embodying their foundation as a company built upon military core values. Anthony brings to the table more than a decade of executive leadership experience and over 15 years of managing IT integrations. He is also a certified Project Management Professional (PMP) and holds a Master’s of Business Administration with a Specialization in Project Management. While deployed in Iraq and when working stateside at Joint Base Andrews, Closson learned first hand about the value of the relationship between government employees and civilian contractors. Taking that knowledge, experience, work ethic and sense of responsibility for the success of any of their customer’s missions, Anthony established Colossal as a dynamic force within a crowded and challenging industry. A decade later, Colossal now supports mission-critical systems and services across dozens of government agencies on a global scale, growing the company every year since its inception in 2009. Colossal now holds five GWAC’s and an array of agency specific BPAs and IDIQs. Anthony’s intensity and motivation are equal in business and philanthropy as Colossal is an avid sponsor for nonprofit organizations. Last year Colossal was selected as the Disabled American Veterans (DAV) Small Employer of the Year for their efforts in hiring and supporting the members of our armed services. The company is proud to claim that more than 1 in 4 employees are veterans, reservists or members of the national guard. Anthony led Colossal’s first ever “22 For You Day” partnering with Mission22, a non-profit dedicated to veteran suicide prevention and raised over $30,000 for the cause. As his company continues to expand, Closson has not lost sight of the importance of taking care of your customers personally and specifically embodying the role of a servant leader by guiding the entire company to operate with intentionality and integrity. He is humbled by this opportunity to share his journey, his successes, his mistakes and the lessons he has learned with other small business owners and industry professionals so they can too can succeed.",Eric Coffie,2021-02-23,71,https://traffic.libsyn.com/secure/govcongiants/Anthony_Clossin_Audio_Full_222.mp3?dest-id=1224122,55428133,audio/mpeg,https://govcongiants.libsyn.com/083-anthony-closson-how-a-usaf-veteran-built-a-massive-contracting-company-from-the-ground-up,"knowledge,podcastfree,Colossal,GovCon,itsolutions,MilitaryVeteran,govcongiants,ericcoffie,anthonyclosson",454fb960-636f-4bf8-a6e9-f343411af00c
82,1,"Melissa Burant - The free government resource that all small businesses should use, PTAC","For the first time ever we are interviewing someone from APTAC (Association of Pocurement Technical Assistance Centers). If you have never heard of APTAC or PTAC for short, the non-organization has offices around the country in every...","For the first time ever we are interviewing someone from APTAC (Association of Pocurement Technical Assistance Centers). If you have never heard of APTAC or PTAC for short, the non-organization has offices around the country in every state that provide free and low cost training and technical assistance for small businesses. They host workshops and matchmaking events, offer one-on-one counseling and can provide you with resources to reach federal, state and local government agencies. My recommendation is that every small business owner should at the very least try and get acquainted with their local PTAC. If not for the fact that the organization is funded bytax payers, so to do a free consultation is a no brainer. Our guest today, Melissa Burant is a Government Contracting Specialist with the Iowa Procurement Technical Assistance Center (PTAC) serving clients in Scott and Clinton counties. Before working at PTAC Melissa served as a federal contracting officer at the Army Contracting Command, Rock Island, and has more than 15 years of federal service. In this episode she shares: ▪how to help small businesses avoid pitfalls ▪some of the service offered by PTAC ▪small business horror story and more",Eric Coffie,2021-02-09,62,https://traffic.libsyn.com/secure/govcongiants/Podcast20082.mp3?dest-id=1224122,60603368,audio/mpeg,https://govcongiants.libsyn.com/082-melissa-burant-the-free-government-resource-that-all-small-businesses-should-use-ptac,"knowledge,podcastfree,Iowa,resource,Procurement,GovCon,freeresources,ptac,govcongiants,ericcoffie,melissaburant",de498c6b-5f7b-402c-982a-418957445e3c
81,1,My next guest needs no introduction… Steven Koprince of Koprince Law,"Today’s guest needs no introduction... Mr. Steven Koprince of Koprince Law founded the blog SmallGovCon, where he has written more than 1,100 posts on government contracting legal issues. The site is viewed by thousands of readers each month and is...","Today’s guest needs no introduction... Mr. Steven Koprince of Koprince Law founded the blog SmallGovCon, where he has written more than 1,100 posts on government contracting legal issues. The site is viewed by thousands of readers each month and is one of the official must read websites for learning about new rules, changing policies and court findings in federal procurement. Steven is the author ofThe Small-Business Guide to Government Contracts(AMACOM Books, 2012) and Steven has also written comprehensive handbooks entitledJoint Ventures,SBA Size and Affiliation Rules, and The 8(a) Program. Steven has been quoted in several national news outlets, has appeared on numerous radio programs and podcasts, and has spoken to dozens of audiences across the country on government contracting matters. In today’s conversation we discuss: ▪his background and personal journey into the world of government ▪small business tip learned from years of experience ▪top 5 mistakes all businesses make when tackling government contracting. As a nine-time speaker at the national conference of the Association of Procurement Technical Assistance Centers, Steven knows a thing or two about government contracting. We are so happy to finally have him here on our show. Turn off all your devices, grab a notepad and be prepared to take copious notes.",Eric Coffie,2021-01-19,102,https://traffic.libsyn.com/secure/govcongiants/Podcast20081.mp3?dest-id=1224122,98348370,audio/mpeg,https://govcongiants.libsyn.com/081-my-next-guest-needs-no-introduction-steven-koprince-of-koprince-law,"Attorney,author,Federal,speaker,GovCon,8a,GovernmentContracting,ericcoffie,govcongiantspodcast,koprincelaw,smallgovcon,governmentlaw,stevenkoprince",870227bc-1638-45a2-8bb6-67f1ab127c76
80,1,"Robb Wong - Best tips and advice from the Former Associate Administrator, Govt. Contracting & Business Development","In today's episode. We meet with the man who spent the last four years fighting for the little guy. Robb Wong was sworn in as Associate Administrator Office of Government Contracting and Business Development, GCBD, in March of 2017, where he advocated...","In today's episode. We meet with the man who spent the last four years fighting for the little guy. Robb Wong was sworn in as Associate Administrator Office of Government Contracting and Business Development, GCBD, in March of 2017, where he advocated for small businesses and represents them on behalf of the President of the United States. Historically the Associate Administrator Government Contracting Business Development overseas over $500 billion and total federal spending, helps ensure that small businesses can compete for federal opportunities. Robb strategy was straightforward. #1, make SBA certifications more useful. #2, Increase the supply of contracts reserved for the various small business programs and #3 improved GCBD customer service. Highlights of the team's three-year accomplishments include small business contract opportunities grew a total of 33%, HUBZone program revamped for the first time in 20 years, WOSB formal certification, improving teaming opportunities for all 8a, HUBZone, WOSB, SDVOSB's, subcontract and goals increase to create more opportunities. Rob's philosophy is cemented. And the belief that Small businesses are the job generators that will help make America great again. In today's episode, we talk about Rob's accomplishments at the SBA. What changes are needed to ensure small businesses continue to win at receiving government contracts? What he would like to see happen after his retirement to push the needle forward for small firms. He continues to give to small businesses. He regularly meets with and counsel small business farms weekly at a local breakfast spot down the street from his residence. Stay tuned for our next Govcon Giant.",Eric Coffie,2020-12-29,68,https://traffic.libsyn.com/secure/govcongiants/Podcast_080_v.2.mp3?dest-id=1224122,65865571,audio/mpeg,https://govcongiants.libsyn.com/080-robb-wong-best-tips-and-advice-from-the-former-associate-administrator-govt-contracting-business-development,"policy,President,Entrepreneur,Attorney,consultant,sba,appointed,GovCon,8a,Hubzone,smallbusinessadministration,changemaker,governmentcontracts,ericcoffie,supportingsmallbusiness,federalmarketplace,robbwong,policymaker",795c758f-e3f9-45f1-b6fd-3303a520cec0
79,1,"Judy Bradt - Fierce, Determined and Best Selling Author of Government Contracts Made EasiER.","Judy Bradt needs no introduction in the government contracting world. For more than 32 years, she's been helping people in federal contracting as a consultant, speaker and author. She's helped thousands of businesses from solopreneurs to multi-million...","Judy Bradt needs no introduction in the government contracting world. For more than 32 years, she's been helping people in federal contracting as a consultant, speaker and author. She's helped thousands of businesses from solopreneurs to multi-million dollar corporations find their fast track success in the federal arena. Judy says there's no such thing as doing business with the federal government, instead of asking what can I bid, winners focus on the right question, Who's my buyer? That's because winners know you do business with people whose needs, fears and priorities aren't in those databases. Today, we go over her story and journey coming into the govcon world and how she led 5,000+ Canadian firms to win more than $250 million in US government contracts, publish guides on US federal solicitations, market for technology architect engineering services and her latest book. Please welcome our next Giant, Judy Bradt.",Eric Coffie,2020-12-16,72,https://traffic.libsyn.com/secure/govcongiants/Podcast_079.mp3?dest-id=1224122,69589009,audio/mpeg,https://govcongiants.libsyn.com/079-judy-bradt-fierce-determined-and-best-selling-author-of-government-contracts-made-easier,"podcast,author,journey,Amazon,consultant,govcongiants,federalmarketplace,judybradt,ericcofie,summitinsights,govon,rockclimbers",bbb10909-90f3-4993-b2fb-7ee27b930465
78,1,Brian Henry - Former truck driver builds successful top contractor company,"As a special guest, Mr. Brian Henry, President of Henry General Contractors, who was a former truck driver turned multi-million dollar general contractor. His journey began as a dump truck operator when a good friend approached him about doing more....","As a special guest, Mr. Brian Henry, President of Henry General Contractors, who was a former truck driver turned multi-million dollar general contractor. His journey began as a dump truck operator when a good friend approached him about doing more. The business owner was a former employer of his cousin and asked Brian, who's going to be the next MBE and the area. Realizing that his time spent sitting in the dump truck waiting on loads could be more effectively used in managing projects and teams. Brian set out to get his construction supervisor's license. Eventually, he worked his way up until the 8a program and four years later had surpassed the $10 million annual revenue mark. In today's story, we share Brian's lessons learned from his father, the trial and errors of running a business, viable lessons from building a multimillion-dollar business, speaking with multi-billion dollar executives, how he views a general contractor as a traffic director, and much, much more. This is an eye-opening episode to listen to for those of you who may want to pivot markets for those who believe they are stuck in one particular area. And for those persons looking for direction. Brian was first introduced to me by one of our Govcon EDU students. I remember meeting him in Florida at a National Parks event where he attended and we discussed his ambitions. He's a regular guy who decided that he wanted more out of life. I think that we could all relate to that.",Eric Coffie,2020-12-10,75,https://traffic.libsyn.com/secure/govcongiants/Podcast20078.mp3?dest-id=1224122,73580576,audio/mpeg,https://govcongiants.libsyn.com/078-brian-henry-former-truck-driver-builds-successful-top-contractor-company,"podcast,construction,YouTube,Florida,pivot,Massachusetts,Springfield,smallbusiness,nationalparks,8a,milliondollars,generalcontractor,truckdriver,govcongiants,ericcoffie,brianhenry",a5fab88a-f9f0-4a9c-9ddf-84944525b752
77,1,"Believing in yourself is first step to become what you dreamed for yourselves, INC 500 list champion Kizzy Dominguez proves it","The time that we've ever hosted a guest for a back-to-back episode. But when we finished the interview, I had only gone through about half of my questions and we still had a lot of stones to turn over. For those of you who caught my interview with...","The time that we've ever hosted a guest for a back-to-back episode. But when we finished the interview, I had only gone through about half of my questions and we still had a lot of stones to turn over. For those of you who caught my interview with Kizzy Dominguez last week, today will be more of her wisdom, insights and knowledge. If you're not familiar with Kizzy, She always knew that she wanted to be an entrepreneur from an early age, eventually landing herself to founding K Parks Consulting, INC, KPC. KPC Provides staffing professional and in IT training curriculum development for the government. What I like most about Kizzy is that she comes from a down to earth perspective on government contracting. In today's episode, we discuss, what do you need to do to win versus making a profit in govcon the other side of staffing businesses, the good and bad of bidding. Her experience in bidding on an RFP for 40 secretaries, the three camps, when it comes to 8a, making errors as a small business can be unforgiving and stereotype bias of being socio-economic set aside. I have her take on things, which is the reason why we are featuring her in back-to-back episodes, but don't think that just because she's down to earth, that she's not a successful entrepreneur, her company continues to be a consistent winner on the INC 500 list for 2017, 2019, and 2020, ranking 185, clocking a whopping 69%, three year growth. Stay tuned for this heartfelt episode with Kizzy Domingez.",Eric Coffie,2020-12-03,78,https://traffic.libsyn.com/secure/govcongiants/Podcast_077.mp3?dest-id=1224122,76015185,audio/mpeg,https://govcongiants.libsyn.com/077-kizzy-m-dominguez-phd-believing-in-yourself-is-first-step-to-become-what-you-dreamed-for-yourselves-top-500-inc-list-champion-kizzy-dominguez-proves-it,"training,Florida,sba,kizzy,GovCon,8a,INC500,professionalservices,ericcoffie,womenon,federalcontract",7061cf5f-9b22-44d4-a937-e5f331b6fa39
76,1,"Kizzy M. Dominguez, Ph.D. - The hustle gets her company to the INC 500 list","Telltale signs of entrepreneurship often begins when we are children and today's guest Kizzy Parks Dominguez KParks Consulting Inc. As a kid, she cleaned golf balls located in an alley behind her friend's house and resell them through a fence to...","Telltale signs of entrepreneurship often begins when we are children and today's guest Kizzy Parks Dominguez KParks Consulting Inc. As a kid, she cleaned golf balls located in an alley behind her friend's house and resell them through a fence to golfers. She used the money to buy FUNYUNS® and Nutty Bars. Kizzy always knew she would become an entrepreneur and earn an advanced degree in psychology. Her entrepreneurial spirit meshed well with her inquisitive nature as an adopted child who always wanted to, and then met, her birth family. Driven to be the successful business owner she always knew she would be. Kizzy went on to earn a Ph.D. and establish KPC over a decade ago. KPC is an award-winning woman and minority-owned small business. At KPC, we make difference makers through their instructor and web-based training, curriculum development, executive coaching, and analytics.",Eric Coffie,2020-11-26,90,https://traffic.libsyn.com/secure/govcongiants/Podcast_076.mp3?dest-id=1224122,87969470,audio/mpeg,https://govcongiants.libsyn.com/076-kizzy-m-dominguez-phd-the-hustle-gets-her-company-to-the-inc-500-list,"podcast,training,Florida,staffing,diversity,smallbusiness,GovCon,INC500,womanowned,governmentcontracts,ericcoffie,federalmarketplace,kizzydominguez",784389d9-dc50-4065-af50-0bcbb04d4152
